SessionID,WindowNumber,WindowEnd,WindowStart
80802219,45.0,1396567255070,1396567245070
80802219,46.0,1396567265070,1396567255070
80802219,47.0,1396567275070,1396567265070
80802219,48.0,1396567285070,1396567275070
80802219,49.0,1396567295070,1396567285070
80802219,50.0,1396567305070,1396567295070
80802219,51.0,1396567315070,1396567305070
80802219,52.0,1396567325070,1396567315070
80802219,53.0,1396567335070,1396567325070
80802219,54.0,1396567345070,1396567335070
80802221,0.0,1396652196862,1396652186862
80802221,1.0,1396652206862,1396652196862
80802221,2.0,1396652216862,1396652206862
80802221,3.0,1396652226862,1396652216862
80802221,4.0,1396652236862,1396652226862
80802221,5.0,1396652246862,1396652236862
80802221,6.0,1396652256862,1396652246862
80802221,7.0,1396652266862,1396652256862
80802221,8.0,1396652276862,1396652266862
80802221,9.0,1396652286862,1396652276862
80802221,10.0,1396652296862,1396652286862
80802221,11.0,1396652306862,1396652296862
80802221,12.0,1396652316862,1396652306862
80802221,13.0,1396652326862,1396652316862
80802221,14.0,1396652336862,1396652326862
80802221,15.0,1396652346862,1396652336862
80802221,16.0,1396652356862,1396652346862
80802221,17.0,1396652366862,1396652356862
80802221,18.0,1396652376862,1396652366862
80802221,19.0,1396652386862,1396652376862
80802221,20.0,1396652396862,1396652386862
80802221,21.0,1396652406862,1396652396862
80802221,22.0,1396652416862,1396652406862
80802221,23.0,1396652426862,1396652416862
80802221,24.0,1396652436862,1396652426862
80802221,25.0,1396652446862,1396652436862
80802221,26.0,1396652456862,1396652446862
80802221,27.0,1396652466862,1396652456862
80802221,28.0,1396652476862,1396652466862
80802221,29.0,1396652486862,1396652476862
80802221,30.0,1396652496862,1396652486862
80802221,31.0,1396652506862,1396652496862
80802221,32.0,1396652516862,1396652506862
80802221,33.0,1396652526862,1396652516862
80802221,34.0,1396652536862,1396652526862
80802221,35.0,1396652546862,1396652536862
80802221,36.0,1396652556862,1396652546862
80802221,37.0,1396652566862,1396652556862
80802221,38.0,1396652576862,1396652566862
80802221,39.0,1396652586862,1396652576862
80802221,40.0,1396652596862,1396652586862
80802221,41.0,1396652606862,1396652596862
80802221,42.0,1396652616862,1396652606862
80802221,43.0,1396652626862,1396652616862
80802221,44.0,1396652636862,1396652626862
80802221,45.0,1396652646862,1396652636862
80802221,46.0,1396652656862,1396652646862
80802221,47.0,1396652666862,1396652656862
80802221,48.0,1396652676862,1396652666862
80802221,49.0,1396652686862,1396652676862
80802224,0.0,1396653774394,1396653764394
80802224,1.0,1396653784394,1396653774394
80802224,2.0,1396653794394,1396653784394
80802224,3.0,1396653804394,1396653794394
80802224,4.0,1396653814394,1396653804394
80802224,5.0,1396653824394,1396653814394
80802224,6.0,1396653834394,1396653824394
80802224,7.0,1396653844394,1396653834394
80802224,8.0,1396653854394,1396653844394
80802224,9.0,1396653864394,1396653854394
80802224,10.0,1396653874394,1396653864394
80802224,11.0,1396653884394,1396653874394
80802224,12.0,1396653894394,1396653884394
80802224,13.0,1396653904394,1396653894394
80802224,14.0,1396653914394,1396653904394
80802224,15.0,1396653924394,1396653914394
80802224,16.0,1396653934394,1396653924394
80802224,17.0,1396653944394,1396653934394
80802224,18.0,1396653954394,1396653944394
80802224,19.0,1396653964394,1396653954394
80802224,20.0,1396653974394,1396653964394
80802224,21.0,1396653984394,1396653974394
80802224,22.0,1396653994394,1396653984394
80802224,23.0,1396654004394,1396653994394
80802224,24.0,1396654014394,1396654004394
80802224,25.0,1396654024394,1396654014394
80802224,26.0,1396654034394,1396654024394
80802224,27.0,1396654044394,1396654034394
80802224,28.0,1396654054394,1396654044394
80802224,29.0,1396654064394,1396654054394
80802224,30.0,1396654074394,1396654064394
80802224,31.0,1396654084394,1396654074394
80802224,32.0,1396654094394,1396654084394
80802224,33.0,1396654104394,1396654094394
80802224,34.0,1396654114394,1396654104394
80802224,35.0,1396654124394,1396654114394
80802224,36.0,1396654134394,1396654124394
80802224,37.0,1396654144394,1396654134394
80802224,38.0,1396654154394,1396654144394
80802224,39.0,1396654164394,1396654154394
80802224,40.0,1396654174394,1396654164394
80802224,41.0,1396654184394,1396654174394
80802224,42.0,1396654194394,1396654184394
80802224,43.0,1396654204394,1396654194394
80802224,44.0,1396654214394,1396654204394
80802224,45.0,1396654224394,1396654214394
81531602,0.0,1400715110932,1400715100932
81531602,1.0,1400715120932,1400715110932
81531602,2.0,1400715130932,1400715120932
81531602,3.0,1400715140932,1400715130932
81531602,4.0,1400715150932,1400715140932
81531602,5.0,1400715160932,1400715150932
81531602,6.0,1400715170932,1400715160932
81531602,7.0,1400715180932,1400715170932
81531602,8.0,1400715190932,1400715180932
81531602,9.0,1400715200932,1400715190932
81531602,10.0,1400715210932,1400715200932
81531602,11.0,1400715220932,1400715210932
81531602,12.0,1400715230932,1400715220932
81531602,13.0,1400715240932,1400715230932
81531602,14.0,1400715250932,1400715240932
81531602,15.0,1400715260932,1400715250932
81531602,16.0,1400715270932,1400715260932
81531602,17.0,1400715280932,1400715270932
81531602,18.0,1400715290932,1400715280932
81531602,19.0,1400715300932,1400715290932
81531602,20.0,1400715310932,1400715300932
81531602,21.0,1400715320932,1400715310932
81531602,22.0,1400715330932,1400715320932
81531602,23.0,1400715340932,1400715330932
81531602,24.0,1400715350932,1400715340932
81531602,25.0,1400715360932,1400715350932
81531602,26.0,1400715370932,1400715360932
81531602,27.0,1400715380932,1400715370932
81531602,28.0,1400715390932,1400715380932
81531602,29.0,1400715400932,1400715390932
81531602,30.0,1400715410932,1400715400932
81531602,31.0,1400715420932,1400715410932
81531602,32.0,1400715430932,1400715420932
81531602,33.0,1400715440932,1400715430932
81531602,34.0,1400715450932,1400715440932
81531602,35.0,1400715460932,1400715450932
81531602,36.0,1400715470932,1400715460932
81531602,37.0,1400715480932,1400715470932
81531602,38.0,1400715490932,1400715480932
81531602,39.0,1400715500932,1400715490932
81531602,40.0,1400715510932,1400715500932
81531602,41.0,1400715520932,1400715510932
81531602,42.0,1400715530932,1400715520932
81531602,43.0,1400715540932,1400715530932
81531602,44.0,1400715550932,1400715540932
81531602,45.0,1400715560932,1400715550932
81531602,46.0,1400715570932,1400715560932
81531602,47.0,1400715580932,1400715570932
81531602,48.0,1400715590932,1400715580932
81531602,49.0,1400715600932,1400715590932
81531602,50.0,1400715610932,1400715600932
81531602,51.0,1400715620932,1400715610932
81531602,52.0,1400715630932,1400715620932
81531602,53.0,1400715640932,1400715630932
81531602,54.0,1400715650932,1400715640932
81531602,55.0,1400715660932,1400715650932
81531602,56.0,1400715670932,1400715660932
81531602,57.0,1400715680932,1400715670932
81531602,58.0,1400715690932,1400715680932
81531602,59.0,1400715700932,1400715690932
81531602,60.0,1400715710932,1400715700932
81531602,61.0,1400715720932,1400715710932
81531602,62.0,1400715730932,1400715720932
81531602,63.0,1400715740932,1400715730932
81531602,64.0,1400715750932,1400715740932
81531602,65.0,1400715760932,1400715750932
81531602,66.0,1400715770932,1400715760932
81531602,67.0,1400715780932,1400715770932
81531602,68.0,1400715790932,1400715780932
81531602,69.0,1400715800932,1400715790932
81531602,70.0,1400715810932,1400715800932
81531602,71.0,1400715820932,1400715810932
81531602,72.0,1400715830932,1400715820932
81531602,73.0,1400715840932,1400715830932
81531602,74.0,1400715850932,1400715840932
81531602,75.0,1400715860932,1400715850932
81531602,76.0,1400715870932,1400715860932
81531602,77.0,1400715880932,1400715870932
81531602,78.0,1400715890932,1400715880932
81531602,79.0,1400715900932,1400715890932
81531602,80.0,1400715910932,1400715900932
81531602,81.0,1400715920932,1400715910932
81531602,82.0,1400715930932,1400715920932
81531602,83.0,1400715940932,1400715930932
81531602,84.0,1400715950932,1400715940932
81531602,85.0,1400715960932,1400715950932
81531602,86.0,1400715970932,1400715960932
81531602,87.0,1400715980932,1400715970932
81531602,88.0,1400715990932,1400715980932
81531602,89.0,1400716000932,1400715990932
81531602,90.0,1400716010932,1400716000932
81531602,91.0,1400716020932,1400716010932
81531602,92.0,1400716030932,1400716020932
81531602,93.0,1400716040932,1400716030932
81531602,94.0,1400716050932,1400716040932
81531602,95.0,1400716060932,1400716050932
81531602,96.0,1400716070932,1400716060932
81531606,0.0,1400801176530,1400801166530
81531606,1.0,1400801186530,1400801176530
81531606,2.0,1400801196530,1400801186530
81531606,3.0,1400801206530,1400801196530
81531606,4.0,1400801216530,1400801206530
81531606,5.0,1400801226530,1400801216530
81531606,6.0,1400801236530,1400801226530
81531606,7.0,1400801246530,1400801236530
81531606,8.0,1400801256530,1400801246530
81531606,9.0,1400801266530,1400801256530
81531606,10.0,1400801276530,1400801266530
81531606,11.0,1400801286530,1400801276530
81531606,12.0,1400801296530,1400801286530
81531606,13.0,1400801306530,1400801296530
81531606,14.0,1400801316530,1400801306530
81531606,15.0,1400801326530,1400801316530
81531606,16.0,1400801336530,1400801326530
81531606,17.0,1400801346530,1400801336530
81531606,18.0,1400801356530,1400801346530
81531606,19.0,1400801366530,1400801356530
81531606,20.0,1400801376530,1400801366530
81531606,21.0,1400801386530,1400801376530
81531606,22.0,1400801396530,1400801386530
81531606,23.0,1400801406530,1400801396530
81531606,24.0,1400801416530,1400801406530
81531606,25.0,1400801426530,1400801416530
81531606,26.0,1400801436530,1400801426530
81531606,27.0,1400801446530,1400801436530
81531606,28.0,1400801456530,1400801446530
81531606,29.0,1400801466530,1400801456530
81531606,30.0,1400801476530,1400801466530
81531606,31.0,1400801486530,1400801476530
81531606,32.0,1400801496530,1400801486530
81531606,33.0,1400801506530,1400801496530
81531606,34.0,1400801516530,1400801506530
81531606,35.0,1400801526530,1400801516530
81531606,36.0,1400801536530,1400801526530
81531606,37.0,1400801546530,1400801536530
81531606,38.0,1400801556530,1400801546530
81531606,39.0,1400801566530,1400801556530
81531606,40.0,1400801576530,1400801566530
81531606,41.0,1400801586530,1400801576530
81531606,42.0,1400801596530,1400801586530
81531606,43.0,1400801606530,1400801596530
81531606,44.0,1400801616530,1400801606530
81531606,45.0,1400801626530,1400801616530
81531606,46.0,1400801636530,1400801626530
81531606,47.0,1400801646530,1400801636530
81531606,48.0,1400801656530,1400801646530
81531606,49.0,1400801666530,1400801656530
81531606,50.0,1400801676530,1400801666530
81531606,51.0,1400801686530,1400801676530
81531606,52.0,1400801696530,1400801686530
81531606,53.0,1400801706530,1400801696530
81531606,54.0,1400801716530,1400801706530
81531606,55.0,1400801726530,1400801716530
81531606,56.0,1400801736530,1400801726530
81531606,57.0,1400801746530,1400801736530
81531606,58.0,1400801756530,1400801746530
81531606,59.0,1400801766530,1400801756530
81531611,0.0,1400887292117,1400887282117
81531611,1.0,1400887302117,1400887292117
81531611,2.0,1400887312117,1400887302117
81531611,3.0,1400887322117,1400887312117
81531611,4.0,1400887332117,1400887322117
81531611,5.0,1400887342117,1400887332117
81531611,6.0,1400887352117,1400887342117
81531611,7.0,1400887362117,1400887352117
81531611,8.0,1400887372117,1400887362117
81531611,9.0,1400887382117,1400887372117
81531611,10.0,1400887392117,1400887382117
81531611,11.0,1400887402117,1400887392117
81531611,12.0,1400887412117,1400887402117
81531611,13.0,1400887422117,1400887412117
81531611,14.0,1400887432117,1400887422117
81531611,15.0,1400887442117,1400887432117
81531611,16.0,1400887452117,1400887442117
81531611,17.0,1400887462117,1400887452117
81531611,18.0,1400887472117,1400887462117
81531611,19.0,1400887482117,1400887472117
81531611,20.0,1400887492117,1400887482117
81531611,21.0,1400887502117,1400887492117
81531611,22.0,1400887512117,1400887502117
81531611,23.0,1400887522117,1400887512117
81531611,24.0,1400887532117,1400887522117
81531611,25.0,1400887542117,1400887532117
81531611,26.0,1400887552117,1400887542117
81531611,27.0,1400887562117,1400887552117
81531611,28.0,1400887572117,1400887562117
81531611,29.0,1400887582117,1400887572117
81531611,30.0,1400887592117,1400887582117
81531611,31.0,1400887602117,1400887592117
81531611,32.0,1400887612117,1400887602117
81531611,33.0,1400887622117,1400887612117
81531611,34.0,1400887632117,1400887622117
81531611,35.0,1400887642117,1400887632117
81531611,36.0,1400887652117,1400887642117
81531611,37.0,1400887662117,1400887652117
81531611,38.0,1400887672117,1400887662117
81531611,39.0,1400887682117,1400887672117
81531611,40.0,1400887692117,1400887682117
81531611,41.0,1400887702117,1400887692117
81531611,42.0,1400887712117,1400887702117
81531611,43.0,1400887722117,1400887712117
81531611,44.0,1400887732117,1400887722117
81531613,0.0,1400976576147,1400976566147
81531613,1.0,1400976586147,1400976576147
81531613,2.0,1400976596147,1400976586147
81531613,3.0,1400976606147,1400976596147
81531613,4.0,1400976616147,1400976606147
81531613,5.0,1400976626147,1400976616147
81531613,6.0,1400976636147,1400976626147
81531613,7.0,1400976646147,1400976636147
81531613,8.0,1400976656147,1400976646147
81531613,9.0,1400976666147,1400976656147
81531613,10.0,1400976676147,1400976666147
81531613,11.0,1400976686147,1400976676147
81531613,12.0,1400976696147,1400976686147
81531613,13.0,1400976706147,1400976696147
81531613,14.0,1400976716147,1400976706147
81531613,15.0,1400976726147,1400976716147
81531613,16.0,1400976736147,1400976726147
81531613,17.0,1400976746147,1400976736147
81531613,18.0,1400976756147,1400976746147
81531613,19.0,1400976766147,1400976756147
81531613,20.0,1400976776147,1400976766147
81531613,21.0,1400976786147,1400976776147
81531613,22.0,1400976796147,1400976786147
81531613,23.0,1400976806147,1400976796147
81531613,24.0,1400976816147,1400976806147
81531613,25.0,1400976826147,1400976816147
81531613,26.0,1400976836147,1400976826147
81531613,27.0,1400976846147,1400976836147
81531613,28.0,1400976856147,1400976846147
81531613,29.0,1400976866147,1400976856147
81531613,30.0,1400976876147,1400976866147
81531613,31.0,1400976886147,1400976876147
81531613,32.0,1400976896147,1400976886147
81531613,33.0,1400976906147,1400976896147
81531613,34.0,1400976916147,1400976906147
81531613,35.0,1400976926147,1400976916147
81531613,36.0,1400976936147,1400976926147
81531613,37.0,1400976946147,1400976936147
81531613,38.0,1400976956147,1400976946147
81531613,39.0,1400976966147,1400976956147
81531613,40.0,1400976976147,1400976966147
81531613,41.0,1400976986147,1400976976147
81531613,42.0,1400976996147,1400976986147
81531613,43.0,1400977006147,1400976996147
81531613,44.0,1400977016147,1400977006147
81531613,45.0,1400977026147,1400977016147
81531613,46.0,1400977036147,1400977026147
81531613,47.0,1400977046147,1400977036147
81531613,48.0,1400977056147,1400977046147
81531613,49.0,1400977066147,1400977056147
81531613,50.0,1400977076147,1400977066147
81531613,51.0,1400977086147,1400977076147
81531613,52.0,1400977096147,1400977086147
81531613,53.0,1400977106147,1400977096147
81531613,54.0,1400977116147,1400977106147
81531613,55.0,1400977126147,1400977116147
81531613,56.0,1400977136147,1400977126147
81531613,57.0,1400977146147,1400977136147
81531613,58.0,1400977156147,1400977146147
81531613,59.0,1400977166147,1400977156147
81531613,60.0,1400977176147,1400977166147
81531613,61.0,1400977186147,1400977176147
81531613,62.0,1400977196147,1400977186147
81531617,0.0,1401055345118,1401055335118
81531617,1.0,1401055355118,1401055345118
81531617,2.0,1401055365118,1401055355118
81531617,3.0,1401055375118,1401055365118
81531617,4.0,1401055385118,1401055375118
81531617,5.0,1401055395118,1401055385118
81531617,6.0,1401055405118,1401055395118
81531617,7.0,1401055415118,1401055405118
81531617,8.0,1401055425118,1401055415118
81531617,9.0,1401055435118,1401055425118
81531617,10.0,1401055445118,1401055435118
81531617,11.0,1401055455118,1401055445118
81531617,12.0,1401055465118,1401055455118
81531617,13.0,1401055475118,1401055465118
81531617,14.0,1401055485118,1401055475118
81531617,15.0,1401055495118,1401055485118
81531617,16.0,1401055505118,1401055495118
81531617,17.0,1401055515118,1401055505118
81531617,18.0,1401055525118,1401055515118
81531617,19.0,1401055535118,1401055525118
81531617,20.0,1401055545118,1401055535118
81531617,21.0,1401055555118,1401055545118
81531617,22.0,1401055565118,1401055555118
81531617,23.0,1401055575118,1401055565118
81531617,24.0,1401055585118,1401055575118
81531617,25.0,1401055595118,1401055585118
81531617,26.0,1401055605118,1401055595118
81531617,27.0,1401055615118,1401055605118
81531617,28.0,1401055625118,1401055615118
81531617,29.0,1401055635118,1401055625118
81531617,30.0,1401055645118,1401055635118
81531617,31.0,1401055655118,1401055645118
81531617,32.0,1401055665118,1401055655118
81531617,33.0,1401055675118,1401055665118
81531617,34.0,1401055685118,1401055675118
81531617,35.0,1401055695118,1401055685118
81531617,36.0,1401055705118,1401055695118
81531617,37.0,1401055715118,1401055705118
81531617,38.0,1401055725118,1401055715118
81531617,39.0,1401055735118,1401055725118
81531617,40.0,1401055745118,1401055735118
81531617,41.0,1401055755118,1401055745118
81531617,42.0,1401055765118,1401055755118
81531617,43.0,1401055775118,1401055765118
81531617,44.0,1401055785118,1401055775118
81531617,45.0,1401055795118,1401055785118
81531617,46.0,1401055805118,1401055795118
81531617,47.0,1401055815118,1401055805118
81531617,48.0,1401055825118,1401055815118
81531617,49.0,1401055835118,1401055825118
81531617,50.0,1401055845118,1401055835118
81531617,51.0,1401055855118,1401055845118
81531617,52.0,1401055865118,1401055855118
81531617,53.0,1401055875118,1401055865118
81531617,54.0,1401055885118,1401055875118
81531617,55.0,1401055895118,1401055885118
81531617,56.0,1401055905118,1401055895118
81531617,57.0,1401055915118,1401055905118
81531617,58.0,1401055925118,1401055915118
81531617,59.0,1401055935118,1401055925118
81531617,60.0,1401055945118,1401055935118
81531617,61.0,1401055955118,1401055945118
81531617,62.0,1401055965118,1401055955118
81531617,63.0,1401055975118,1401055965118
81531617,64.0,1401055985118,1401055975118
81531618,0.0,1401056032991,1401056022991
81531618,1.0,1401056042991,1401056032991
81531618,2.0,1401056052991,1401056042991
81531618,3.0,1401056062991,1401056052991
81531618,4.0,1401056072991,1401056062991
81531618,5.0,1401056082991,1401056072991
81531618,6.0,1401056092991,1401056082991
81531618,7.0,1401056102991,1401056092991
81531618,8.0,1401056112991,1401056102991
81531618,9.0,1401056122991,1401056112991
81531618,10.0,1401056132991,1401056122991
81531618,11.0,1401056142991,1401056132991
81531618,12.0,1401056152991,1401056142991
81531618,13.0,1401056162991,1401056152991
81531618,14.0,1401056172991,1401056162991
81531618,15.0,1401056182991,1401056172991
81531618,16.0,1401056192991,1401056182991
81531618,17.0,1401056202991,1401056192991
81531618,18.0,1401056212991,1401056202991
81531618,19.0,1401056222991,1401056212991
81531618,20.0,1401056232991,1401056222991
81531618,21.0,1401056242991,1401056232991
81531618,22.0,1401056252991,1401056242991
81531618,23.0,1401056262991,1401056252991
81531618,24.0,1401056272991,1401056262991
81531618,25.0,1401056282991,1401056272991
81531618,26.0,1401056292991,1401056282991
81531618,27.0,1401056302991,1401056292991
81531618,28.0,1401056312991,1401056302991
81531618,29.0,1401056322991,1401056312991
81531618,30.0,1401056332991,1401056322991
81531618,31.0,1401056342991,1401056332991
81531618,32.0,1401056352991,1401056342991
81531618,33.0,1401056362991,1401056352991
81531618,34.0,1401056372991,1401056362991
81531618,35.0,1401056382991,1401056372991
81531618,36.0,1401056392991,1401056382991
81531618,37.0,1401056402991,1401056392991
81531618,38.0,1401056412991,1401056402991
81531618,39.0,1401056422991,1401056412991
81531618,40.0,1401056432991,1401056422991
81531618,41.0,1401056442991,1401056432991
81531618,42.0,1401056452991,1401056442991
81531618,43.0,1401056462991,1401056452991
81531618,44.0,1401056472991,1401056462991
81531619,0.0,1401056537288,1401056527288
81531619,1.0,1401056547288,1401056537288
81531619,2.0,1401056557288,1401056547288
81531619,3.0,1401056567288,1401056557288
81531619,4.0,1401056577288,1401056567288
81531619,5.0,1401056587288,1401056577288
81531619,6.0,1401056597288,1401056587288
81531619,7.0,1401056607288,1401056597288
81531619,8.0,1401056617288,1401056607288
81531619,9.0,1401056627288,1401056617288
81531619,10.0,1401056637288,1401056627288
81531619,11.0,1401056647288,1401056637288
81531619,12.0,1401056657288,1401056647288
81531619,13.0,1401056667288,1401056657288
81531619,14.0,1401056677288,1401056667288
81531619,15.0,1401056687288,1401056677288
81531619,16.0,1401056697288,1401056687288
81531619,17.0,1401056707288,1401056697288
81531619,18.0,1401056717288,1401056707288
81531619,19.0,1401056727288,1401056717288
81531619,20.0,1401056737288,1401056727288
81531619,21.0,1401056747288,1401056737288
81531619,22.0,1401056757288,1401056747288
81531619,23.0,1401056767288,1401056757288
81531619,24.0,1401056777288,1401056767288
81531619,25.0,1401056787288,1401056777288
81531619,26.0,1401056797288,1401056787288
81531619,27.0,1401056807288,1401056797288
81531619,28.0,1401056817288,1401056807288
81531619,29.0,1401056827288,1401056817288
81531619,30.0,1401056837288,1401056827288
81531619,31.0,1401056847288,1401056837288
81531619,32.0,1401056857288,1401056847288
81531619,33.0,1401056867288,1401056857288
81531619,34.0,1401056877288,1401056867288
81531619,35.0,1401056887288,1401056877288
81531619,36.0,1401056897288,1401056887288
81531619,37.0,1401056907288,1401056897288
81531619,38.0,1401056917288,1401056907288
81531619,39.0,1401056927288,1401056917288
81531619,40.0,1401056937288,1401056927288
81531619,41.0,1401056947288,1401056937288
81531619,42.0,1401056957288,1401056947288
81531619,43.0,1401056967288,1401056957288
81531619,44.0,1401056977288,1401056967288
81531619,45.0,1401056987288,1401056977288
81531619,46.0,1401056997288,1401056987288
81531619,47.0,1401057007288,1401056997288
81531619,48.0,1401057017288,1401057007288
81531619,49.0,1401057027288,1401057017288
81531619,50.0,1401057037288,1401057027288
81531619,51.0,1401057047288,1401057037288
81531619,52.0,1401057057288,1401057047288
81531619,53.0,1401057067288,1401057057288
81531622,0.0,1401141839234,1401141829234
81531622,1.0,1401141849234,1401141839234
81531622,2.0,1401141859234,1401141849234
81531622,3.0,1401141869234,1401141859234
81531622,4.0,1401141879234,1401141869234
81531622,5.0,1401141889234,1401141879234
81531622,6.0,1401141899234,1401141889234
81531622,7.0,1401141909234,1401141899234
81531622,8.0,1401141919234,1401141909234
81531622,9.0,1401141929234,1401141919234
81531622,10.0,1401141939234,1401141929234
81531622,11.0,1401141949234,1401141939234
81531622,12.0,1401141959234,1401141949234
81531622,13.0,1401141969234,1401141959234
81531622,14.0,1401141979234,1401141969234
81531622,15.0,1401141989234,1401141979234
81531622,16.0,1401141999234,1401141989234
81531622,17.0,1401142009234,1401141999234
81531622,18.0,1401142019234,1401142009234
81531622,19.0,1401142029234,1401142019234
81531622,20.0,1401142039234,1401142029234
81531622,21.0,1401142049234,1401142039234
81531622,22.0,1401142059234,1401142049234
81531622,23.0,1401142069234,1401142059234
81531622,24.0,1401142079234,1401142069234
81531622,25.0,1401142089234,1401142079234
81531622,26.0,1401142099234,1401142089234
81531622,27.0,1401142109234,1401142099234
81531622,28.0,1401142119234,1401142109234
81531622,29.0,1401142129234,1401142119234
81531622,30.0,1401142139234,1401142129234
81531622,31.0,1401142149234,1401142139234
81531622,32.0,1401142159234,1401142149234
81531622,33.0,1401142169234,1401142159234
81531622,34.0,1401142179234,1401142169234
81531622,35.0,1401142189234,1401142179234
81531622,36.0,1401142199234,1401142189234
81531622,37.0,1401142209234,1401142199234
81531622,38.0,1401142219234,1401142209234
81531622,39.0,1401142229234,1401142219234
81531622,40.0,1401142239234,1401142229234
81531622,41.0,1401142249234,1401142239234
81531622,42.0,1401142259234,1401142249234
81531622,43.0,1401142269234,1401142259234
81531622,44.0,1401142279234,1401142269234
81531622,45.0,1401142289234,1401142279234
81531622,46.0,1401142299234,1401142289234
81531622,47.0,1401142309234,1401142299234
81531622,48.0,1401142319234,1401142309234
81531622,49.0,1401142329234,1401142319234
81531622,50.0,1401142339234,1401142329234
81531622,51.0,1401142349234,1401142339234
81531622,52.0,1401142359234,1401142349234
81531622,53.0,1401142369234,1401142359234
81531622,54.0,1401142379234,1401142369234
81531622,55.0,1401142389234,1401142379234
81531622,56.0,1401142399234,1401142389234
82721201,0.0,1401149680716,1401149670716
82721201,1.0,1401149690716,1401149680716
82721201,2.0,1401149700716,1401149690716
82721201,3.0,1401149710716,1401149700716
82721201,4.0,1401149720716,1401149710716
82721201,5.0,1401149730716,1401149720716
82721201,6.0,1401149740716,1401149730716
82721201,7.0,1401149750716,1401149740716
82721201,8.0,1401149760716,1401149750716
82721201,9.0,1401149770716,1401149760716
82721201,10.0,1401149780716,1401149770716
82721201,11.0,1401149790716,1401149780716
82721201,12.0,1401149800716,1401149790716
82721201,13.0,1401149810716,1401149800716
82721201,14.0,1401149820716,1401149810716
82721201,15.0,1401149830716,1401149820716
82721201,16.0,1401149840716,1401149830716
82721201,17.0,1401149850716,1401149840716
82721201,18.0,1401149860716,1401149850716
82721201,19.0,1401149870716,1401149860716
82721201,20.0,1401149880716,1401149870716
82721201,21.0,1401149890716,1401149880716
82721201,22.0,1401149900716,1401149890716
82721201,23.0,1401149910716,1401149900716
82721201,24.0,1401149920716,1401149910716
82721201,25.0,1401149930716,1401149920716
82721201,26.0,1401149940716,1401149930716
82721201,27.0,1401149950716,1401149940716
82721201,28.0,1401149960716,1401149950716
82721201,29.0,1401149970716,1401149960716
82721201,30.0,1401149980716,1401149970716
82721201,31.0,1401149990716,1401149980716
82721201,32.0,1401150000716,1401149990716
82721201,33.0,1401150010716,1401150000716
82721201,34.0,1401150020716,1401150010716
82721201,35.0,1401150030716,1401150020716
82721201,36.0,1401150040716,1401150030716
82721201,37.0,1401150050716,1401150040716
82721201,38.0,1401150060716,1401150050716
82721201,39.0,1401150070716,1401150060716
82721201,40.0,1401150080716,1401150070716
82721201,41.0,1401150090716,1401150080716
82721201,42.0,1401150100716,1401150090716
82721201,43.0,1401150110716,1401150100716
82721201,44.0,1401150120716,1401150110716
82721201,45.0,1401150130716,1401150120716
82721201,46.0,1401150140716,1401150130716
82721201,47.0,1401150150716,1401150140716
82721201,48.0,1401150160716,1401150150716
82721201,49.0,1401150170716,1401150160716
82721201,50.0,1401150180716,1401150170716
82721201,51.0,1401150190716,1401150180716
82721201,52.0,1401150200716,1401150190716
82721201,53.0,1401150210716,1401150200716
82721201,54.0,1401150220716,1401150210716
82721201,55.0,1401150230716,1401150220716
82721201,56.0,1401150240716,1401150230716
82721201,57.0,1401150250716,1401150240716
82721201,58.0,1401150260716,1401150250716
82721201,59.0,1401150270716,1401150260716
82721201,60.0,1401150280716,1401150270716
82721201,61.0,1401150290716,1401150280716
82721201,62.0,1401150300716,1401150290716
82721201,63.0,1401150310716,1401150300716
82721201,64.0,1401150320716,1401150310716
82721201,65.0,1401150330716,1401150320716
82721201,66.0,1401150340716,1401150330716
82721201,67.0,1401150350716,1401150340716
82721201,68.0,1401150360716,1401150350716
82721206,0.0,1401235365229,1401235355229
82721206,1.0,1401235375229,1401235365229
82721206,2.0,1401235385229,1401235375229
82721206,3.0,1401235395229,1401235385229
82721206,4.0,1401235405229,1401235395229
82721206,5.0,1401235415229,1401235405229
82721206,6.0,1401235425229,1401235415229
82721206,7.0,1401235435229,1401235425229
82721206,8.0,1401235445229,1401235435229
82721206,9.0,1401235455229,1401235445229
82721206,10.0,1401235465229,1401235455229
82721206,11.0,1401235475229,1401235465229
82721206,12.0,1401235485229,1401235475229
82721206,13.0,1401235495229,1401235485229
82721206,14.0,1401235505229,1401235495229
82721206,15.0,1401235515229,1401235505229
82721206,16.0,1401235525229,1401235515229
82721206,17.0,1401235535229,1401235525229
82721206,18.0,1401235545229,1401235535229
82721206,19.0,1401235555229,1401235545229
82721206,20.0,1401235565229,1401235555229
82721206,21.0,1401235575229,1401235565229
82721206,22.0,1401235585229,1401235575229
82721206,23.0,1401235595229,1401235585229
82721206,24.0,1401235605229,1401235595229
82721206,25.0,1401235615229,1401235605229
82721206,26.0,1401235625229,1401235615229
82721206,27.0,1401235635229,1401235625229
82721206,28.0,1401235645229,1401235635229
82721206,29.0,1401235655229,1401235645229
82721206,30.0,1401235665229,1401235655229
82721206,31.0,1401235675229,1401235665229
82721206,32.0,1401235685229,1401235675229
82721206,33.0,1401235695229,1401235685229
82721206,34.0,1401235705229,1401235695229
82721206,35.0,1401235715229,1401235705229
82721206,36.0,1401235725229,1401235715229
